movie_id,title,release_date,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
805,Last Storm,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
806,Hidden City,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
807,Dark Shadow,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
808,Hidden War,01-Jan-1995,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
809,Dark Ocean,01-Jan-1995,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
810,Return of Shadow,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
811,Last Journey,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
812,A Gate 2,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
813,Hidden Sky,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
814,Last Storm,01-Jan-1995,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
815,Silent Mountain,01-Jan-1995,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
816,Lost Moon,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
817,Hidden Moon,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
818,Fall of War 4,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
819,A Love,01-Jan-1995,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
820,Return of Moon,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
821,A Shadow,01-Jan-1995,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
822,Silent Star 3,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
823,A City,01-Jan-1995,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
824,Silent Ocean 3,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
825,Dark Light,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
826,Lost Shadow 3,01-Jan-1995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
827,Last Moon,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
828,Dark Shadow 3,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,Lost War,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
830,Return of Moon,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
831,Fall of Fire,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
832,Return of Shadow,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
833,Fall of Sun,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
834,A Star,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
835,Rise of Mountain,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
836,Rise of River,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
837,The Moon 3,01-Jan-1995,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
838,Hidden Moon,01-Jan-1995,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
839,Last River,01-Jan-1995,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
840,Hidden City,01-Jan-1995,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
841,Hidden Dream,01-Jan-1995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
842,Return of Moon,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
843,Fall of Mountain,01-Jan-1995,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
844,Rise of Gate,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
845,Dark Star,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
846,Rise of Forest 4,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,Return of Ocean,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
848,Silent Dream 4,01-Jan-1995,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
849,Fall of Shadow,01-Jan-1995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
850,Dark Mountain,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
851,Rise of Love 3,01-Jan-1995,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
852,Dark Moon,01-Jan-1995,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
853,Silent Forest 4,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
854,Lost Sun,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
855,Last Ocean,01-Jan-1995,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
856,A Light,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,Last Night,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
858,The Forest,01-Jan-1995,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
859,Dark Gate,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
860,Dark Light,01-Jan-1995,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
861,Rise of Desert 3,01-Jan-1995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
862,Lost Forest,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
863,Rise of River,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
864,Silent Forest,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
865,Return of Star,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
866,Silent Light,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,A Light,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
868,Return of Star,01-Jan-1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
869,Silent Dream,01-Jan-1995,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
870,Last Mountain,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
871,Silent Gate 4,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
872,A Storm 2,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
873,A Night,01-Jan-1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
874,Rise of Desert,01-Jan-1995,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
875,Return of Gate,01-Jan-1995,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
876,Silent War,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
877,Return of Night,01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
878,Dark Moon,01-Jan-1995,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
879,Rise of River 4,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
880,Dark Storm,01-Jan-1995,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
881,Rise of Love,01-Jan-1995,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
882,A Forest,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
883,Return of Star 4,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
884,Silent Light,01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
885,Silent Desert,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
886,Last Sky,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
887,Dark Forest,01-Jan-1995,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
888,Silent Sky 3,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,Fall of Sky,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
890,Return of Gate,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,A Night 3,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
892,Return of Desert,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
893,Hidden City,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
894,Dark Night,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
895,Lost Night,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,Silent Fire,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
897,Silent Sky 3,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
898,The Mountain 3,01-Jan-1995,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
899,Lost Desert 3,01-Jan-1995,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
900,Dark Mountain,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
901,Silent Mountain,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
902,Hidden Storm,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,Rise of Fire,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
904,Lost Fire 2,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
905,Silent Forest,01-Jan-1995,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
906,Silent Ocean,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
907,Hidden Light,01-Jan-1995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,Lost Star,01-Jan-1995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
909,The River,01-Jan-1995,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
910,Dark Light,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
911,Rise of Fire,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
912,The River,01-Jan-1995,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
913,A River,01-Jan-1995,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
914,A War,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
915,Hidden Star,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
916,Hidden Sun,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
917,Return of Dream,01-Jan-1995,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
918,The Forest,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
919,Fall of Sky,01-Jan-1995,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
920,Last Fire,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
921,Fall of Desert,01-Jan-1995,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
922,A City,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
923,Dark Journey,01-Jan-1995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
924,Return of City,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
925,Last War,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
926,Dark Mountain,01-Jan-1995,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
927,Fall of Sun 4,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
928,A Shadow,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
929,Fall of Star,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,Silent Gate,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
931,A River,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
932,Last Shadow,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
933,Dark Dream,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
934,Rise of Mountain,01-Jan-1995,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
935,Fall of Gate,01-Jan-1995,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
936,Return of Forest,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
937,Last Journey,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
938,Silent Storm 4,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
939,Silent River 2,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
940,Rise of City 3,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
941,Fall of Night,01-Jan-1995,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
942,Fall of Shadow,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
943,Fall of Shadow,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
944,Return of Journey,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
945,Fall of War,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
946,A Light,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
947,A City 3,01-Jan-1995,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
948,Lost River,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
949,Last Light 4,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
950,Dark City,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,Rise of Moon,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
952,A Gate 2,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
953,Fall of City,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
954,Return of City,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
955,The Sky 4,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
956,Silent Star,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
957,Return of Sun,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
958,Silent Dream,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
959,Return of Light 2,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
960,Dark Star,01-Jan-1995,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
961,Last City,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
962,A War,01-Jan-1995,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
963,Hidden Sky,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
964,The Fire,01-Jan-1995,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
965,Hidden Desert,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
966,Dark Fire,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
967,Rise of Mountain,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
968,Rise of Mountain,01-Jan-1995,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
969,A Desert,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
970,The Star,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
971,Return of Moon,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
972,Hidden Sun,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
973,Return of Mountain,01-Jan-1995,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
974,A Storm,01-Jan-1995,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
975,The Love,01-Jan-1995,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
976,The Moon,01-Jan-1995,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
977,Lost Sun,01-Jan-1995,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
978,Dark Shadow,01-Jan-1995,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
979,Lost Sky,01-Jan-1995,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
980,A Fire,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
981,Return of Ocean 2,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
982,Hidden Shadow,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
983,Dark War,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
984,Dark Light 2,01-Jan-1995,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
985,Hidden Journey,01-Jan-1995,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
986,Return of Light,01-Jan-1995,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
987,The Night 2,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
988,Last Desert,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
989,Fall of Night,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
990,Fall of Light,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
991,The Gate,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,Fall of Desert,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
993,Hidden Shadow 4,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
994,Lost Star,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
995,Return of Star 4,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
996,A Forest,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
997,A War,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
998,The Journey,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
999,The War,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1000,Dark City 3,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1001,The Ocean,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1002,Dark War,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1003,Dark Gate,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1004,A Forest,01-Jan-1995,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1005,Lost Journey,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1006,Lost Journey,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1007,A River,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1008,Fall of Gate,01-Jan-1995,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1009,The Star 3,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1010,Hidden Fire,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1011,Rise of River,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,Silent Dream,01-Jan-1995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1013,Lost War,01-Jan-1995,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1014,Dark Storm,01-Jan-1995,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1015,Last Storm,01-Jan-1995,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1016,The Moon,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1017,Fall of Light,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1018,Rise of Sun,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1019,The City,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1020,A Journey,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1021,Lost Sun,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1022,Last River,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1023,A Forest,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1024,Dark Shadow 2,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1025,The Sun,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1026,Return of War,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,Last Moon,01-Jan-1995,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1028,Last Gate,01-Jan-1995,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1029,Rise of Shadow,01-Jan-1995,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1030,Return of Forest,01-Jan-1995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1031,Return of River 2,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1032,Dark Light,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1033,Rise of River,01-Jan-1995,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1034,Fall of Light,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1035,Fall of Sky 4,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1036,Return of Shadow 3,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1037,Last Moon,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1038,Fall of Love,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1039,Return of Storm,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1040,Silent Ocean,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Rise of Light,01-Jan-1995,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1042,Return of Light,01-Jan-1995,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1043,Return of Dream 2,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1044,Last Shadow,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,Fall of Shadow,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1046,Rise of River 2,01-Jan-1995,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1047,A Gate,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1048,The Night 3,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1049,Dark Moon,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1050,Dark Sun,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1051,Rise of Night,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,Silent City,01-Jan-1995,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1053,Hidden War 4,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1054,Silent Sun,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1055,Silent Journey,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1056,Return of Sun 3,01-Jan-1995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,Lost War,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1058,Lost Storm,01-Jan-1995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1059,Last Mountain,01-Jan-1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1060,Silent Star,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1061,Lost Gate,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1062,Return of Storm,01-Jan-1995,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1063,Rise of Storm,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1064,Fall of Journey,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1065,Silent Desert,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1066,Hidden War,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1067,A War,01-Jan-1995,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1068,Fall of Ocean,01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1069,The War,01-Jan-1995,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1070,Dark Star,01-Jan-1995,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1071,Return of Night,01-Jan-1995,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
